date,client_id,value_usd,client_type
2021-07-01 10:03:00.000000 UTC,q3VdLHKxZ8sQYWCaPIp1lvPW+8l4D8WUM1TLYGZc3ZE=,177.4,Business
2021-06-12 22:26:00.000000 UTC,S2am/yMz0H83FWaLeiBHcbPpNog2VIfFM+ViX8S46I0=,186.23,Business
2021-06-23 06:00:00.000000 UTC,HcD3bTGXvO3yqu4yPdxv2rzWaPhaQA0MqG2cft+UgVA=,193.48,Business
2021-06-07 19:16:00.000000 UTC,7xG/Dug5E/XrSnJJ6fZmy6wefgrKbsQW4So5VttmW1I=,170.58,Business
2021-06-01 02:16:00.000000 UTC,vXVto3nyie3P+JtaK90unPYlez+5n3obzjet87Gyl/Q=,167.59,Business
2021-05-26 15:21:00.000000 UTC,PSxy/qilPNwtcchXMxbwVWUuF9/Po2eMjUeaY3IOhy4=,170.59,Business
2021-05-25 07:33:00.000000 UTC,SGqCLC985GBsvgwzXMP9QVAEWneiaOGyqEdMJxrRB3s=,170.57,Business
2021-05-20 15:25:00.000000 UTC,YaOEn5nzw+gxCZ1lsxR2iI9kvHerHZ9F15Yg31gYuKY=,175.91,Business
2021-05-17 14:05:00.000000 UTC,v8LL38lv5uHyp3y6W5BCnIlAPj9+gYgyo+GXRmYAwI4=,132.19,Pro
2021-05-17 21:52:00.000000 UTC,geRaPCVfEc1NTbSBzSH2woCBqqyLvmdmGFCw8JKltIY=,127.21,Pro
2021-05-13 21:25:00.000000 UTC,fFYNuXXOd+Xy4AL1YlwfNi1rjXMCBdB31VaysiKNaac=,162.48,Business
2021-05-11 01:58:00.000000 UTC,EteVQcf3HksUcedTVWXgcIXyhw2OEvXfMm9qa31cDEo=,187.3,Business
2021-05-10 17:58:00.000000 UTC,br6Qc5KZH/TdfX23Lgyp6Y0drJ/9BrvwgOv9aHpKYG0=,185.88,Business
2021-05-23 20:34:00.000000 UTC,/N83MXnFodWsfSTbOvHLbrs39P/jTGTvfqECtXfWyBA=,130.51,Pro
2021-05-07 15:25:00.000000 UTC,8RvCN5wJQz5H3q0L2qo7LZU8OyY3JMa3NAAOZE5qILM=,184.76,Business
2021-05-01 23:30:00.000000 UTC,fXo19eEuy7rCpfVfwgyUk0REcsnxprsEqkA21E6Lrug=,170.55,Business
2021-05-01 08:04:00.000000 UTC,COpQPvE2aR/RQnnG0M6ogO46dBGNgZH9hxXrYnIwfzg=,193.48,Business
2021-04-26 22:18:00.000000 UTC,bFyyszjvMicmMTV5pXhVdsjGe1SlZxd5tEL51v/VeeE=,176.87,Business
2021-04-21 01:50:00.000000 UTC,6QR0C5mq+M9hJPlAw9Lom2Ikexsi8ZF5WuedoYP1nIs=,170.58,Business
2021-04-21 01:42:00.000000 UTC,9YBo3rcmutk2QLajl4zICzZLfpZ7vq0vji87iL37z1I=,193.48,Business
2021-03-30 11:09:00.000000 UTC,J7Sl5uxH+ZT6msoYKyQNpNcZoaJ1JIWw3QQKD5LtHSQ=,170.59,Business
2021-03-24 16:30:00.000000 UTC,r10f7aS/uuK9n+3gTJlQghUjgSCMKEKmNTI4anJwaJ8=,167.32,Business
2021-02-20 23:44:00.000000 UTC,fM1RWefWBvBvy3EGVdZled3n0ytGMWeZSvppQFMBuyU=,193.47,Business
2024-04-28 19:24:00.000000 UTC,OKr+l7nWPdvifPo0wUV83dpGZz0iLAdrA1co+kVhmIg=,139.09,Business
2024-04-27 17:36:00.000000 UTC,mqmnZuBxwY1TUsjfXwPRV2u9grrBkr5PdZKbUBJpdu8=,137.96,Business
2024-04-27 17:19:00.000000 UTC,jyfi+zBVc2QViCG/GrS2UDdVLqA3v0Zm89LIgEM9k54=,162.2,Business
2024-04-27 08:07:00.000000 UTC,i+oxSvJYV17LbgVy7BR2EsH1xkBVd6KTkBnO9WLfzRo=,137.8,Business
2024-04-24 20:51:00.000000 UTC,tuW13JWX34qJklk07nYVLc3HW4mx6ZmWPqHaX9fXWgk=,137.39,Pro
2024-04-23 19:14:00.000000 UTC,3dwNqHplttHL4DaVZO16NfwwPohiSfmXBe48grdE5Bw=,137.44,Business
2024-04-22 21:11:00.000000 UTC,of5kkHlpC+N6TRk3nExJQkv+ggqbXomd270VRn8zg/Y=,174.14,Business
2024-04-22 12:51:00.000000 UTC,HVE8seofrc8u2vDGz6MExrmMEiPqWDxY51UxiGKesgE=,96.75,Pro
2024-04-19 13:00:00.000000 UTC,XPOSkPkh95/ySxsucTORdLWP85JNAuLCpDPMUuPSblM=,96.75,Pro
2024-04-16 23:32:00.000000 UTC,lG7tXfLJjz3gWpOj9/eS0EOPJ00nLrSs76bQtc9rOEA=,137.46,Business
2024-04-16 09:06:00.000000 UTC,81/SsrKsChzD8WvSDH4dmRThqMJSos1l1Sp2vma6mkc=,137.41,Business
2024-04-15 16:46:00.000000 UTC,0BvJbdwDgIP4lvzOLnAcqJQFuHIFQO+8qpCoapqKmBQ=,137.4,Business
2024-04-14 09:43:00.000000 UTC,DqAbP/plw6wJ+BLsNytuv/6mPK6i6j1IbmN2xi7KoRs=,187.69,Business
2024-04-13 12:35:00.000000 UTC,f2z2qEE6zmnNVfmmD0HEY/25HZ8w972HPEsTsv1dd+w=,174.14,Business
2024-04-10 03:58:00.000000 UTC,cZekfgl3M9EG7P43ZbV3Aq/TJGEpBbZfTcGBVh9FE5A=,190.02,Business
2024-04-06 23:12:00.000000 UTC,NGr8SXFPiLQnZNq6yiK6jTwuZT/iMvuJKk+YHoui4bQ=,142.86,Business
2024-04-04 18:41:00.000000 UTC,8LJgZ6eJeXkiltZZO22Hz+Hbi7q9JVJpbTnhGX3ZcBk=,174.14,Business
2024-04-03 08:27:00.000000 UTC,m9hLo36LAWAnVzlpAN3iVNLS+Aqdvxl2X2jhq45aze0=,137.39,Pro
2024-04-01 10:24:00.000000 UTC,bqALp/MMx/NZkJI1ZgMFLOeasrwj6fLk9f904WDgrVI=,174.14,Business
2024-03-25 08:48:00.000000 UTC,AJ7jjKZ6f32bRbBIsYb3iDItoOm73kH5hYVcW7YAz8E=,149.97,Business
2024-03-24 21:40:00.000000 UTC,+kroOzsioZdRlSouICt8T545r9oW/KpBf2RGQ5gMKEI=,182.81,Business
2024-03-24 18:02:00.000000 UTC,Tjk2Ri6iRwmRYf0lgn7/2WngHKnssvgD0IUsAs+x6eA=,186.66,Business
2024-03-23 03:19:00.000000 UTC,ge6ShiKG30R20ou3FLb43huH5N3aq3ni6qPseNrvRio=,190.85,Business
2024-03-18 16:07:00.000000 UTC,zImCTyUbR/ltLcNQ0Nvbr1zgwAjIDpCvC3w83ns055A=,175.27,Business
2024-03-18 07:20:00.000000 UTC,CPbO1SyjWW3PWN0do/eoJ6V26766sqxWwyqYK5JZZ00=,182.09,Business
2024-03-16 13:58:00.000000 UTC,XbCvloLnebYcxKCL8gsWRlAIFzzAS9djRxJ6OTam3fA=,137.4,Business
2024-03-16 06:56:00.000000 UTC,8vEilcYQwEQXuulUqXqO0pBqtVGBw1EMymtgi+/vJko=,137.44,Business
2024-03-12 01:49:00.000000 UTC,09cGeCLvpqSCpIERwo44JnZozAz5kL5MLpT05dnoewE=,189.46,Business
2024-03-04 18:40:00.000000 UTC,8LJgZ6eJeXkiltZZO22Hz+Hbi7q9JVJpbTnhGX3ZcBk=,187.62,Business
2024-03-03 16:30:00.000000 UTC,LXA6Rv5pDXIHBC6ODuhjHGE8FV/tGA+In0HXtNzttQk=,137.39,Pro
2024-03-03 15:29:00.000000 UTC,z54ZBlHCL6VcOUjhmznRE7YHbJcgx8jARYwdS+4unzI=,137.39,Pro
2024-03-03 13:14:00.000000 UTC,TZn8tI3t2KZn8MyxFil8WMGBNgEYcPENWQHIrSyR52w=,139.54,Business
2024-03-01 02:24:00.000000 UTC,2yfjIWQwAp4SnC92QX86+38j3cDfZ8hOORn+JdSvz1w=,150.04,Business
2024-02-26 23:06:00.000000 UTC,4x/Mar3UKm0J3nvQfV1XCiyceLcUtQj9pEraVKx131A=,137.39,Pro
2024-02-26 22:33:00.000000 UTC,MyNMgxso5g5THvFfl+BrjJ+eW5jBeGh/aJYhAHezNu8=,169.83,Business
2024-02-26 18:24:00.000000 UTC,dUWAFCi/bDmhTVm3rjYLwtPOsky2M7HvSzMWL2hY/xc=,137.4,Business
2024-02-25 21:36:00.000000 UTC,fwzB9lzyrgg8UYGO3UAXHa0pJZuSxoN4MLq3OTkM9Xw=,138.98,Business
2024-02-25 06:27:00.000000 UTC,kkm8YWWcy6DFEFvNqtkbHeSBGmDqG9xpRA+qg8wSymY=,137.4,Business
2024-02-25 03:27:00.000000 UTC,IjeIAHd/4Qn9UGI0Tf7aDgn9pwPx3nm39C1BZI7DI5g=,137.39,Pro
2024-02-21 15:49:00.000000 UTC,E8C6uztk2B+YwdVt0+u63OWwbNAs4I1KaGaEO2v3mbk=,96.75,Pro
2024-02-20 14:42:00.000000 UTC,bSTEzEJRqT6qMUbdlq0G2tIXIBzgF3hjCFdcQNJYZOc=,137.67,Business
2024-02-18 13:45:00.000000 UTC,4J/cLy4ZVhIFWJKpI+hoyEkD2Xr1yHff0GF77omx9kU=,140.76,Business
2024-02-18 06:11:00.000000 UTC,IHh7OtWN/iYn6CFvK7zri2FQIuRzFTgwaGW/L58x+VU=,147.59,Business
2024-02-13 20:49:00.000000 UTC,01xJdqaeBvxhSgESvEZ6hpaH0+j4JzT91cfP/jQVHHU=,153.57,Business
2024-02-11 00:05:00.000000 UTC,KZHj7zxWAWHwwerMKvOKRHxik6qVtjYc4lZ4bONhSN4=,137.51,Business
2024-02-07 01:37:00.000000 UTC,cAywNX4jgq75HUUvb22hB22mSNzWb10d//ZwdEuxHKw=,137.45,Business
2024-02-03 21:01:00.000000 UTC,Q9jhCrvapKqSh9tJ1gAMCm91DOVyPOaAVb1c8oz8avY=,137.4,Business
2024-02-03 17:40:00.000000 UTC,MV9rY8rO+VBJEHOPgWE1JoCKO8YLCuwifqUg+82dq2Q=,141.18,Business
2024-02-01 14:34:00.000000 UTC,ZGjef8bFN/y8zMMDe5hsB9xb9VQ3I5iQD4IC+UNR5VM=,137.4,Business
2024-02-01 08:28:00.000000 UTC,Wjf1yggReMsgUKGeOvAFeJeI/85bjTCryyQQQaV3dNI=,138.2,Business
2024-01-29 12:38:00.000000 UTC,Tjk2Ri6iRwmRYf0lgn7/2WngHKnssvgD0IUsAs+x6eA=,141.63,Business
2024-01-28 17:20:00.000000 UTC,eRBRTvD+UIRfR7JZ+w2aPGR4lCDbQByvXMxz7NwxB7g=,137.49,Business
2024-01-27 21:38:00.000000 UTC,+diUVvEPsgBFSGiBr0YI3ZHEkzI3thH/7pP1L97T0tI=,171.9,Business
2024-01-20 19:16:00.000000 UTC,JwWr9dg6gT8+khypCTuM2bwuW4DUZD8nzllckc6cFWc=,160.55,Business
2024-01-16 14:57:00.000000 UTC,CBXPrbQSlfopbyPN7qNNl+A9R3ABa/fie3UlmDrJrGw=,148.07,Business
2024-01-15 20:14:00.000000 UTC,IIcB2O8IofyAuCIBznPoBFWm/56Sz1BsVTQwGztSUSM=,150.36,Business
2024-01-15 16:46:00.000000 UTC,PBRv4Y5Dnu1ZcFo86MJHMiaLHHXf80W4CMXVHkzlyXo=,146.08,Business
2024-01-15 10:37:00.000000 UTC,WdfaCCXFBEbJfkqiIroDZfI8H4sbgEhhRC1+2Hk/Jtc=,137.39,Pro
2024-01-15 06:45:00.000000 UTC,Jc922V5I5YwPKp2zWJpqhwAOY8icvAn9h0nu62AX4go=,140.44,Business
2024-01-14 15:24:00.000000 UTC,uSjSG7PuTB97tiz/7tiyHRNz1OSfw9ojbgzGwB8sYSE=,161.33,Business
2024-01-13 18:56:00.000000 UTC,plEWIVcmt5A6Xt18Rw4igaWC5ahJ2YiTICgutGikRXU=,137.4,Business
2024-01-12 21:19:00.000000 UTC,wYBQb/s2BhoSiw5mdXm26RMHehjWgdgmpkq4AbFeeX8=,137.39,Pro
2024-01-10 18:16:00.000000 UTC,Dso/yq5frbI8m34/Pwe1RIzYwVfq2ok5KZ8Or5CjQLU=,137.46,Business
2024-01-09 16:10:00.000000 UTC,AVByQDziwImofh8QHmPffVRnriqWNuxXa0fIzU/kKuA=,137.39,Pro
2024-01-08 19:53:00.000000 UTC,/cpRCNWTQliRg5KM3yOzzEzc86rahEHT0qCWHOk1VRA=,137.39,Pro
2024-01-02 13:20:00.000000 UTC,eW9X+311nm/IPoJEZjCww8gIJrCJqIi9pPK3dZ30Ejc=,137.4,Business
2023-12-30 16:38:00.000000 UTC,6UMpZmIAjxQuTFcD/BcZ7iaXFyGpqHTS5C6qD9D46f8=,137.4,Business
2023-12-30 12:48:00.000000 UTC,Kvey6ubSa9Iez4L+MBpvr6dTAeZXPNMmQ1j9hCjYT74=,137.39,Pro
2023-12-28 02:31:00.000000 UTC,h6gf6pWji/WnzZrozv6kGA+Pb6V9BhDeIntDmaCa0WY=,137.39,Pro
2023-12-26 06:31:00.000000 UTC,j2ToyGfBlTbGR2jEhtjNIdbnrM14v9gu1wVrqzUjT6I=,139.12,Business
2023-12-24 00:32:00.000000 UTC,rw7z8/QVcTC7HjNoqIeWKOUHLo0ZyTeTrlHtVR5+DnM=,146.34,Business
2023-12-24 07:30:00.000000 UTC,NDfW9n00sSchKBmKXX5dXU31vOa8MzzQEnR3F9C4tpI=,137.44,Business
2023-12-19 01:12:00.000000 UTC,jYeZf7/ed/fF0j+gYrwO5+rtXOeH4Qn37PF9Sb3dVdw=,140.39,Business
2023-12-17 05:41:00.000000 UTC,8rhGSPSlXx0SfTxr+i4ta5og4Zu4RlUblRiiTVwYQoY=,96.75,Pro
2023-12-13 05:11:00.000000 UTC,9uvBPubikvk0gvfv4Dr47JrIeJB9DOj0ZjaqJD1XSkw=,137.41,Business
2023-12-12 00:59:00.000000 UTC,Mc/Nry9njNvmvqyN/4nJMBNcxxezpswB+K9Z3UxZMLA=,96.75,Pro
2023-12-10 16:13:00.000000 UTC,JnMGgeMLVR0SW2jJ+C0MHiyzpDlaWLvGvQB+799WpaY=,174.02,Business
2023-12-10 04:04:00.000000 UTC,nsEthoo8KYgFgzR3eu/HFeioBPbu8S3TwdTXhyhOkGY=,157.53,Business
2023-12-07 18:06:00.000000 UTC,1Lxu9exu7v2ZdMF66fXmW+Zo5w3tGtBc1V8HQEC4v1s=,96.75,Pro
2023-12-05 06:48:00.000000 UTC,xw459jRLOtf+AFwwRCnkGGPMbdBduujWcK0Mn4DyyQ8=,137.39,Pro
2023-12-04 20:08:00.000000 UTC,CESZFe3lYpK7C7av9Ch3nWTdud8wnQPU/b2o0jivAZg=,142.94,Business
2023-12-04 16:44:00.000000 UTC,GNMjt/8mWw9yAwSoZZaCDJkvV3YQ72hVmtXqqEn1HeE=,164.38,Business
2023-12-04 10:58:00.000000 UTC,pNoUxggy1t7EnAc8CylWVYHFwfKWeeMxjOXl1NkWNXw=,137.41,Business
2023-12-04 07:38:00.000000 UTC,dc+k0l9zwYHFa+7c/Y6Us5w4KvFeJ6ZcPv+BU3ZoRKs=,96.75,Pro
2023-11-28 16:44:00.000000 UTC,IbXWM7FKKYATu8jJc+gh2xd76OY+xHAemYdR87ar/3Y=,137.39,Pro
2023-11-23 00:21:00.000000 UTC,2SS6SnlnfkDaSm9hOT2fMuhfOTE1mVPV8HMYL27FCe8=,167.4,Business
2023-11-22 18:08:00.000000 UTC,LGY99wEK0ey3pAz2bsEC8IV8S1ND0K1BpOGteQo7f/0=,137.4,Business
2023-11-21 21:17:00.000000 UTC,p8xPlAQA4B0vIpyB9EpTUBuhetF36unF4/gC1l3Kjyg=,144.65,Business
2023-11-21 15:54:00.000000 UTC,8HYS2CVIWYU8DEVa+mqk2nFwTGDPm2D45GR2u5WwfI4=,137.39,Pro
2023-11-21 11:42:00.000000 UTC,RolTDaJq7wku0pqT0DseXRY0FD4VpXFTIbwIwCAsRhI=,137.71,Business
2023-11-20 18:56:00.000000 UTC,nc9b8HLRPx0E/DQPgW7ypM7SFY3KjFVqoKftuPTfDsE=,153.11,Business
2023-11-19 01:43:00.000000 UTC,yurSASn6by2UTuqEuvHl+Ghdoe0Bj20tV11+Jqp8kQg=,137.4,Business
2023-11-18 20:11:00.000000 UTC,NilTKklWtZe/RPU+6Ct7UxfHLW4P4ix0buDzHaduMTA=,135.44,Pro
2023-11-18 19:39:00.000000 UTC,YpTIXPVU5mOgxt1dbPWQgi+hjo2NoytDxs24le3VIRk=,137.4,Business
2023-11-18 15:12:00.000000 UTC,61XRxvdcYmq8p2iojDxeL2WfV3LeZ+HG4nEy5+lSC/k=,135.44,Pro
2023-11-18 06:15:00.000000 UTC,IVme/Z6o80uNmXatFUXzOQIEiPQxmoGCACgXPZ2amTs=,135.44,Pro
2023-11-15 20:17:00.000000 UTC,qj6v4p7qbY6RhZ3HNl3yt76oRRiqPIlrdZcC7aI86XE=,135.44,Pro
2023-11-15 10:51:00.000000 UTC,acQNw4waqMkWm57VaEPfpalKZLdbpmjZUw9KwyY46RQ=,135.44,Pro
2023-11-16 00:16:00.000000 UTC,rHiP/jBo0AfQ5hSdBAuHFbnP87DdVkZPpJ7OA3LUIXY=,137.68,Business
2023-11-14 15:41:00.000000 UTC,h9FTY/qfr2oui60PTOE9YCO6QamQz10WLuESdNW7pmw=,135.44,Pro
2023-11-14 05:08:00.000000 UTC,oy+sarQA/9DlFQIBhU3PxU4KzeBUurOUJTLyInZ+/KA=,135.44,Pro
2023-11-13 17:19:00.000000 UTC,9+3EMDo9MO4lB4nWK82eUBt6Py4ufyAij8iPruZXKd0=,148.19,Business
2023-11-11 16:12:00.000000 UTC,u40HQmvR43a8/3Qt2agFOVM/ctJd5xUyAYR/HJAL1lQ=,96.75,Pro
2023-11-09 07:00:00.000000 UTC,2N/skDr3c/Zib1Hzt+kdNaPKjjEbLAQwdgfl7ivEgkg=,96.75,Pro
2023-11-08 18:32:00.000000 UTC,6R+HJMTNfxFPmsagAT7NKliOFkmQTIgnAAQwIq1nlto=,192.53,Business
2023-11-08 08:49:00.000000 UTC,p3yZ3JGuvNQehNZYQAPAF66l3WLRO614eUICx0Ftkcg=,172.66,Business
2023-11-05 01:13:00.000000 UTC,obHd+gKDU+MF+1Hstbv33QX5LZBsIhmVVuQ4MYTXyzE=,187.02,Business
2023-11-04 12:07:00.000000 UTC,BN6kmj2NKvdYm50BBA7yTmSAgFkuM60FBfhAa4JyASc=,137.4,Business
2023-11-04 07:38:00.000000 UTC,dc+k0l9zwYHFa+7c/Y6Us5w4KvFeJ6ZcPv+BU3ZoRKs=,171.84,Business
2023-11-01 16:44:00.000000 UTC,DhYouiRIaEzE//4An9lti2PxdpixelSCIemtQ2/yq+g=,162.63,Business
2023-10-31 14:15:00.000000 UTC,JpfWDc3ZUSDucwXdxNKIql+OSJzJqrkvzTD5pRNQRec=,137.39,Pro
2023-10-31 07:27:00.000000 UTC,xz9PufFkN3I/qh54MN2DCe30xR6uBty6N9U3cHIruUk=,137.4,Business
2023-10-29 13:46:00.000000 UTC,s6hnur5+5fzzBnuX1C3Bz45+jttiydCKvQKKklj4stI=,137.45,Business
2023-10-28 17:03:00.000000 UTC,umgSg2GnY086rm8fdaYqH/6KHPvR4Nhipy5fFJetD1o=,137.4,Business
2023-10-26 17:37:00.000000 UTC,bAJGq1GxfdGgL+bUZyjUg+pgDQ2Mi1GWA1/A6L6DG+w=,96.75,Pro
2023-10-25 18:14:00.000000 UTC,r0VzWTtqSxXOCzNwTiluaRlINSWtMomPw7wWHNFxu9U=,151.53,Business
2023-10-25 15:56:00.000000 UTC,EqxuNJtUtAGpW+9AvYtQ+aZyCVKSr2rhVxeLQAlSLlY=,140.49,Business
2023-10-15 00:22:00.000000 UTC,PcwUj/qyNyOwHWwgyG8RnjlwJy01dn2x5SEprccuplc=,137.48,Business
2023-10-12 17:01:00.000000 UTC,FsAoFoCxljkqIBy8SGdoJWjOrv/wS9DEp8NCzPooM7U=,137.4,Business
2023-10-12 04:31:00.000000 UTC,m6/flj4aLdBAWj43wbmBXkE/mY96uH6vt0OuS74YovU=,137.6,Business
2023-10-11 13:44:00.000000 UTC,u40HQmvR43a8/3Qt2agFOVM/ctJd5xUyAYR/HJAL1lQ=,79.71,Pro
2023-10-10 00:43:00.000000 UTC,pSmN92u1TQ9HML8QENNWQBjrjVaEltMcu17Pg9iGeWw=,174.59,Business
2023-10-06 18:34:00.000000 UTC,pYivBeVM2rRd0VxXggTtxJQciX1b4l39VIPsL0ue5jg=,137.4,Business
2023-10-03 09:13:00.000000 UTC,So4XHmYwkxUTca09Cdj0QEB7/BKHNi9VJ3mHVN4pSKc=,144.57,Business
2023-10-02 15:49:00.000000 UTC,FQAml90D8dEtCZB2IW3dESLuIkb6nPoCY3V+lNhNnLc=,137.4,Business
2023-10-02 11:17:00.000000 UTC,iDICJ6snRbz6MiE957/G6r5GyLCFxSHq5CndOrg0Hzs=,161.06,Business
2023-10-01 18:56:00.000000 UTC,lLEGKWgYY3fXsYTi6A4f/YmHaopowmyTV64mOyFr4ms=,150.27,Business
2023-09-30 15:55:00.000000 UTC,T7GebJHJlpBLTz9oqCP/Sj+kUClUOrdPkLHxUQvpGAs=,175.08,Business
2023-09-27 16:14:00.000000 UTC,pNpyGuIgf8A79FvJ6RO0iGJyDyqU8PjjULUyUvDYF9w=,137.4,Business
2023-09-24 09:46:00.000000 UTC,ZR2MgReiJXzjQDPcSbD9a3FeWTfYeUvfeEM6UcO10+s=,170.82,Business
2023-09-21 21:10:00.000000 UTC,Uzo2LO2M5gx+UynHaV23kRaaluPpxDvIqHZpWjxeAPw=,137.43,Business
2023-09-21 10:05:00.000000 UTC,+VKU6sll8VH8xeQKPZrukKEEKNTXlp6/6DzKKqQ+s9Q=,96.75,Pro
2023-09-20 22:10:00.000000 UTC,RzVEquv6NJp8ZYShu3LuBDD6bdVmj1v/4JzRX5YwiME=,137.4,Business
2023-09-20 03:51:00.000000 UTC,nKdVr5fB5/RQIs0eb96ledoRGkGNOmxxEG3cn9HutcU=,137.4,Business
2023-09-13 04:22:00.000000 UTC,UKKL1+/9WPOzr9kGsA7NmbTup1n2fMTtU5Zk7QaETI0=,96.75,Pro
2023-09-09 17:59:00.000000 UTC,TtURJAkEra6YV0qWcVOAk966foXVEidIKehSIE0paoE=,114.49,Pro
2023-09-09 17:59:00.000000 UTC,TtURJAkEra6YV0qWcVOAk966foXVEidIKehSIE0paoE=,180.39,Business
2023-08-31 10:06:00.000000 UTC,Z3th3unUVfWjL3CrT6gfVYN3QToSeuoATupqVJbgprM=,137.43,Business
2023-08-30 05:33:00.000000 UTC,FVhIn77BAzT+ouKnzVGr+VNjw0r+JzJxJca18c4wew4=,137.41,Business
2023-08-30 02:31:00.000000 UTC,xMNc9m7o5M1obzOQWgWVRnmobysnerloaqboDlr9B48=,139.07,Business
2023-08-29 08:48:00.000000 UTC,uekwhEd87FkJ96eA3rhF17OrF6drAf8RG8mU/3nzlR8=,149.54,Business
2023-08-28 23:52:00.000000 UTC,kPShAZ8ox5uwWKuIkQ88LVezeoA9XYEFUdrUspt1ahI=,150.59,Business
2023-08-28 17:54:00.000000 UTC,KK1FlP+XO3wH6X8Qg/iITeu86ppPBPJTBovhnoV+9q4=,137.71,Business
2023-08-28 23:09:00.000000 UTC,Q40BwcwJ72QLXKYhjJ1ssu+Qk5nlIzPhr2BDbFdDsX4=,137.39,Pro
2023-08-28 03:31:00.000000 UTC,Qgpl8+8Eq4iUXALXWl4Axv1c18arRNwQFEnUiGSLi0M=,163.94,Business
2023-08-26 07:47:00.000000 UTC,IdsZkJlG6F6e5+oiC8RAkdko8LP4LxaKw8e+kpC4GT8=,137.4,Business
2023-08-23 02:15:00.000000 UTC,eN8K3MXyRHL0VL/V2aGxQumQEfTTf7RV5U2jM852pXQ=,139.41,Business
2023-08-22 09:03:00.000000 UTC,ls3PpwlVNlvF6pZW3QPvvJE8TP2+5RyGdXt3fZi/Qu0=,148.13,Business
2023-08-20 08:35:00.000000 UTC,swCpU7Yk1/z0ylK2qnmmTxJaG+8EVNVGY2BjTgRfhKs=,137.45,Business
2023-08-19 17:01:00.000000 UTC,znLTgpGzFD0RjRit0TLMIvqK9CYFBnSHVbJTVN/um3k=,137.39,Pro
2023-08-16 05:59:00.000000 UTC,jJtIejgpz5DJyPlQ30f+l/2PG3XshROM1STdpoZbpLE=,137.4,Business
2023-08-14 20:34:00.000000 UTC,MmQHTCjn/3asEHRBnXCHqbdLjRXp6jVPMVPWLc13lgg=,168.5,Business
2023-08-14 11:26:00.000000 UTC,hyulZwLVQ+7yyXX8ddDqmDogjACCzEAnOMSxya4qTtQ=,137.41,Business
2023-08-14 02:24:00.000000 UTC,F205DG+E0BvxF+Xcmg+kbNpNJ8GBXF6JZLmtbRk4fz0=,137.39,Pro
2023-08-13 00:37:00.000000 UTC,cYEWZTDnokGrzHf93Ep4wuJZ/CzMu+9tEmq6ux85KZs=,137.44,Business
2023-08-12 20:59:00.000000 UTC,nsEthoo8KYgFgzR3eu/HFeioBPbu8S3TwdTXhyhOkGY=,137.39,Pro
2023-08-12 09:27:00.000000 UTC,s3pWNOEeJN5+U72TU+3WmtU5xjDtjFXuI0JmLi+FR2k=,142.99,Business
2023-08-08 18:48:00.000000 UTC,/ZKHcQAlwFAMMJ+wLrT+Pe+707JsvedZZIEIQj+6Tpg=,140.96,Business
2023-08-07 23:56:00.000000 UTC,YYuEGHz06GCeeGqbOX2kr0d17QRJutxGHqz0TNKXcoM=,137.52,Business
2023-08-07 07:01:00.000000 UTC,6hQNR/l1xbPjHdepEOwcodllfZMN8Rx4Zttj/1MKrV8=,135.44,Pro
2023-08-05 17:03:00.000000 UTC,FjmpTQ83gNTUEXxDfBOCtDS/SN1peFIH5Qh2+nB5MTU=,137.41,Business
2023-08-03 10:16:00.000000 UTC,kP9Bd7eI0eJnP9UmT1iOMS61Fp6ki6cZ9u0rEv0wvxU=,140.39,Business
2023-07-29 18:20:00.000000 UTC,wveVng8/H5q1GZDcAYQ2DK4aFnbbEPSziYVTo+WEsbI=,150.35,Business
2023-07-27 07:59:00.000000 UTC,D/LLvam+94KpAUR2B8dfhJFpuYdY/NgPqisITdjULaI=,137.44,Business
2023-07-19 20:34:00.000000 UTC,SONxthLfpExUxEI3MMNfTjKRu58moFYWnxdtx0mWwBQ=,137.39,Pro
2023-07-19 10:06:00.000000 UTC,rx5cwHu8LRrwfIhacXse93pX2MbrsUTCVodfo/y51hc=,170.93,Business
2023-07-19 09:17:00.000000 UTC,K1A2EB20sUVXGhFwVcJssep2EP0/lSIkm0vLsso0QbA=,139.09,Business
2023-07-16 17:53:00.000000 UTC,MxDkBGXfKD/hTw4jeFCtM50sR/OM2Yj2VvH08NrxUT0=,192.52,Business
2023-07-16 10:34:00.000000 UTC,ls3PpwlVNlvF6pZW3QPvvJE8TP2+5RyGdXt3fZi/Qu0=,137.53,Business
2023-07-13 18:31:00.000000 UTC,x3QQRf8yqMgeHi4A5kML8NApoYWiy0Lj6ELeNCLWbaM=,137.43,Business
2023-07-10 20:51:00.000000 UTC,7UCjUyj14RPLrfgUAUWCyWJMrqg2Hz+7weJHxozDv4g=,137.54,Business
2023-07-05 07:13:00.000000 UTC,wXHDkwZtuQYF+7aEgusjA/paKC7sVZkKwRsCamTL2Xw=,137.65,Business
2023-06-28 12:06:00.000000 UTC,S21MylS40GRczl0swi8T/XuuyBxvWxv2e3Qkw+0Js4Y=,137.64,Business
2023-06-26 14:19:00.000000 UTC,9KAuicf1fUeFJ1DYpIHtEqPtVNdSfyUEGYVcGrKa+u8=,152.63,Business
2023-06-26 12:30:00.000000 UTC,aTOSYItByrajGevog6SHg6y6PxK8nkJhoYIM6eQmpRk=,153.55,Business
2023-06-24 22:25:00.000000 UTC,AgXJOsWw3vfrgjqyypdpC0RQCqsO6q7tTEFOGUegdlM=,44.23,Pro
